term,alpha_i,alpha_not_i
delay,0.013262045216692327,177.87967483286553
delayed,0.02530071647857622,233.23950064666323
delaying,0.0009944694485276091,50.98665658301752
delays,0.005335130740506352,98.10780935548439
delcared,0.00016193015091662703,31.377114602034617
delegate,0.0007484004498904594,148.25785498686508
delegates,0.008543940253789422,289.0121676112719
delegation,0.01345446258677678,330.9109951450453
delegations,0.0024627290530876244,154.06639566184535
deleted,0.00043020008109207695,86.43382675998787
deleware,0.0002728983484315673,58.5444673334978
delhi,0.00035887650154129325,14.549987172259465
deliberately,0.0020778096505566328,73.35507505778621
deliberations,0.0007876822224784859,93.94447547837129
delicate,0.007710716012499726,267.1523516769693
delighted,0.00022672392789784514,40.26583032738659
delineation,0.00039315422890169523,97.34961828356465
delisted,0.0006877399570392715,41.2345159942579
delisting,0.00036882862630094055,89.44692508211386
deliver,0.0018768536856465258,62.79672063904397
deliverable,0.000897677459110131,113.97820104856895
delivered,0.002497321281959101,71.01426747822572
deliveries,0.007642467896920231,404.1995697839031
delivering,0.00021502895070392574,40.796133660477594
delivers,0.0021118154248155924,700.477565735096
delivery,0.011301345086479503,105.5372041290255
della,0.0020071585148426045,308.9093495465359
dellsher,0.0009925145966802372,305.00213372283827
deloitte,0.0001099173700103419,12.23080338619603
delorme,0.0007851245036164378,232.03936113274656
delors,0.00211911680512585,108.1574971845501
delta,0.0009109550913682555,10.253374966308066
deltaus,0.00021191412545525388,38.28932620427697
deltec,8.174022287067707e-05,6.397483356805919
deltona,0.00033288580117253147,22.27015982659514
demand,0.12792165003395842,297.8815217139096
demanded,0.0009376669725079512,49.1531556970022
demanding,0.001833818207367911,109.10049333537188
demands,0.011097906788879619,210.77182290136437
demarkus,8.863007160546595e-05,7.708187888766949
demerits,0.001199011054005787,237.69675654990084
demetree,0.0011582637951183642,359.11013241095645
deminex,0.0006864840148583236,197.38107425704217
demise,0.0004842044631891178,127.89328331025915
democracies,0.003699998282328585,281.17921314787907
democracy,0.00017455196534401862,29.127569301027332
democrat,0.011279541770195559,218.9107854066529
democratic,0.00823256676967076,127.63210736373007
democrats,0.0008739793940290374,64.345927273436
demolition,0.0007486665529803088,221.2413268060385
demonstating,0.00016575084466045575,26.45753895141575
demonstrate,0.0005441536356576319,148.03203618221855
demonstrated,0.002272612279820686,112.71340355399427
demonstrates,0.0002442246488502505,39.199794647310945
demonstration,0.005680939575899329,970.2269520072429
demonstrations,0.0003972927158212669,131.5574534149637
demopolis,0.0001960260495891619,33.71357370362596
den,0.04710476924842502,4242.066777664633
deneuve,0.0007748335081642145,228.3788122043835
denial,0.0009194747492202592,119.74943937546674
denials,0.00024801038183736403,46.192071038220824
denied,0.2962229012643283,2494.060167224738
denies,0.34490668416387554,22182.56426776704
denim,0.00011655676599170812,19.536943194134377
denis,0.0006054091288657212,67.98557052938983
denman,0.00025517855738695306,16.507346139369506
denmark,0.0006028683941438395,67.58192629547084
denning,0.00012411798782289076,15.668297350947334
dennis,0.005425061421990431,228.405940863352
dennison,0.00011813891348615213,14.216367162864842
denny,0.0002104099527484161,37.373200275539425
denominated,0.0017588460235569555,61.014809744690204
denomination,0.00016348627893420891,25.93944341501099
denominator,0.00045049671462581235,43.8295172538103
denounce,0.0011548180621201336,365.03316544910194
denpac,0.0001605752624130955,25.166461033305936
denshin,0.003398898866552221,128.45405040448648
density,0.00017885863797286876,24.667257949300925
dental,0.00026563012825294764,7.685379404001353
dentists,0.0001364090898418581,18.751867293923844
denver,0.0037830694189019674,145.12180116863624
denwa,0.003398898866552221,128.45405040448648
deny,0.012050584733778113,667.6617986651886
denying,0.005575885203889368,447.957128548777
denys,0.00018324101179024424,33.171549644195224
dep,0.0001344666460083915,18.256639759760755
department,0.0508928461221132,83.48525161101159
departments,0.0034957678887829998,81.73639302054646
departure,0.000414702871184448,38.489334261136726
depc,0.0001344666460083915,18.256639759760755
depend,0.014126036806873429,189.58007039433878
dependable,0.0001563773324229363,34.04220283571155
depended,0.0036875449793748478,89.36979172203316
dependence,0.01780891135121883,323.3063458544252
dependency,0.00044485547905746955,53.09143311105328
dependent,0.014365188397939904,318.00807479931336
depending,0.045400992453690975,677.2386428128142
depends,0.008321714076159399,280.67449091957894
depict,0.0006065360659412034,68.14986520752261
deplete,0.00763426328213794,1105.9711601766194
depleted,0.0006823768954948712,44.511509471923524
depletion,0.0025731491452208365,109.2582138225187
deplore,0.0009132210899716085,118.59938081571208
deplored,0.0002555212306859659,53.12194518298604
deploring,0.0009132210899716085,118.59938081571208
deployed,0.00040965713790878456,35.713181838000764
deposed,0.006232595735933403,496.0130102797597
deposit,0.025558181173914084,197.02035437231015
depositary,0.0034138909192663407,156.93694907614474
deposited,0.000888209131362921,45.55418954393732
depositors,0.0042615336601702835,204.74800713816825
depository,0.00039651380587653166,34.643518040121926
deposits,0.01829168033734676,76.87011306072412
depot,0.20873380452962167,19060.139176632892
depreciated,0.0008204153028700976,51.213765089835356
depreciating,0.00025026993861453116,51.45435451510632
depreciation,0.03002572607209204,268.07487509437595
depreciations,0.00021662970776597387,41.27009062489994
depresed,0.00014385587399966544,20.685631844181056
depress,0.003138228205672677,323.9312020762308
depressed,0.025881235031534052,289.0660746306011
depression,0.0015932178291495824,111.97061467528953
deprive,0.0007658432872890752,184.95773943496008
deprived,0.00044389520511085954,114.81041419898325
dept,0.0003260651994368732,11.969985306837794
depth,0.002644688563086581,55.87304705322605
depths,0.0005041547207905118,52.03552512151704
deputies,0.00024057516928046964,48.518417082312574
deputy,0.11887318994917923,969.0769663468691
der,0.0001962319014252566,54.540833012669594
deregulate,0.0031678282836309995,114.14642776957571
deregulated,0.005299840138117992,423.1102972844058
deregulates,0.00023364835428619325,55.26106236661212
deregulating,0.000405440197199528,39.428602946474065
deregulation,0.00531727062440077,77.38147628788
derek,0.0003248176987143997,61.95363313478228
derivative,0.0002939618235443297,62.99605956164234
derivatives,0.0005541327422063922,50.222364176078955
derive,0.0004963430293452086,132.1244660559309
derived,0.0017160349128324385,96.58654918020771
derivitives,0.0005965970942940513,166.41708888370778
derlan,6.154691385869745e-05,3.107131871844163
derogation,0.0014008240142647076,335.6495066584931
derose,0.0003090479106521655,23.52135736542993
derrick,0.0076788656360471386,635.3130002046985
des,0.013152511211700474,212.29723742026698
described,2.497081264185171,34148.88850488695
describes,0.0008397331946013619,58.319136768002
describing,0.006770044855519652,433.1602119078396
deserves,0.00038555469633806455,94.96235442600756
design,0.004208380834647064,74.87340707789188
designated,0.0018883447398151878,60.66702747368392
designates,0.00020250791689772513,37.08112650502717
designating,0.018392189543647366,6583.20815649465
designed,0.05088954048867486,454.9835228002086
designees,0.00041712948863942024,105.40961262743764
designer,0.004730307028939341,193.4687905162849
designers,8.184345578668698e-05,6.568970862693784
designing,0.0003497800087652725,51.234365641919396
designs,0.009851635704756292,301.71686465412637
desirable,0.011599605253733348,948.9922419579846
desire,0.05120885011110468,1363.474145092236
desires,0.0009659002009211186,74.16797668600499
desjardins,0.00010805313310839947,11.718698146029338
desk,0.0004094036979744159,101.66299815936581
desktop,0.00015874218783415106,24.666457055041686
desoto,0.00018837777032234266,8.6992780321019
despatch,0.00013933239339782068,19.500983826018327
despatched,0.0011548180621201336,365.03316544910194
despatching,0.00018358229417700565,31.395102514068753
desperate,0.001692889700852752,253.47606083941415
desperately,0.0006531701183208991,185.9877435609148
despite,0.3365644504361833,1081.1832768215424
dessert,0.0002820914018926277,61.436764251532225
destabilisation,0.0005932920482147852,196.17353775986416
destination,0.00039964313421239937,117.00758712591305
destinations,0.0011693009160370894,64.67753133427382
destined,0.00657170817969101,527.0346217602952
destocking,0.004087723488908368,314.96625113847995
destroy,0.00016885760482641667,27.452975704655213
destroyed,0.0005515579822174739,61.26730940680958
destroying,0.0033013868152509036,539.7021874710107
destruction,0.00014671651195959204,19.853811982565073
det,0.0004520626739977775,117.1676449652982
detachable,0.003165636213425304,1090.3902803127464
detailed,0.006481875835333923,133.12699765301855
detailing,0.0006203747635355853,62.09824952083988
details,0.1299948535997557,361.17787071636104
detect,0.0002882083827502494,48.666171973701886
detected,0.00017945855981054665,30.43085839246962
detection,0.00042203773585688785,39.596968015011385
detente,0.0006014609713035114,63.47510305664144
deter,0.0030698332209462393,219.76199388698387
detergent,0.0018639034028995044,392.2644929408631
detergents,0.004372843154933769,731.8522287200412
deteriorate,0.002913563801201558,531.779730954945
deteriorated,0.008802716494616909,852.0547588364241
deteriorating,0.000711073903768058,87.71713481581556
deterioration,0.0058303282852512,111.89963581273919
determination,0.006385930531896972,94.19134525262724
determine,0.014411549186875941,142.3333033385037
determined,0.03696879002038402,249.88570436604923
determines,0.00018355901410523146,31.595031761363423
determining,0.003833400982255285,227.85912919901372
deterrent,0.00027360210479841123,52.88007789210615
deterring,0.00023015792255266264,45.351256047039286
detials,0.00022127765064394,42.66537213713482
detract,0.00024338208103099563,49.361376115505195
detracted,0.000265595469272239,48.66945568993134
detriment,0.0002749699435929683,59.180587035530486
detrimental,0.00030997852804142773,138.51259685264392
detroit,0.0034895076490090576,161.26829272087608
deutsche,0.0032855695168801124,52.15505363983058
devaluation,0.0031247853791903637,147.65900302126232
devaluations,0.00017188772239668757,28.537374682898584
devalue,0.0008542886481185342,40.31975059286419
devalued,0.0018006299609048555,77.56494178810466
devaluing,0.00027480712934394556,59.15143209124819
devastated,0.00039547355238883197,36.640118314031405
devastating,0.001927400300470347,540.4819753813464
develop,0.020313215737514847,179.33155336239662
developed,0.10615271788075195,1261.7639421336207
developer,0.04022898157144831,1151.5509608274451
developers,0.0007674637588797586,91.20053436642245
developing,0.026980735684117036,165.90761221517187
development,0.12297558009919608,188.20125510321984
developmental,0.0007532541424308077,227.98650047966507
developments,0.020313296731890047,252.4867496902707
developpement,0.0004201454894518923,39.31717009038252
develops,0.0007564763627878166,44.719921991446135
deveopment,0.0005585215133391041,153.38509995589135
deviate,0.0010817950070329326,147.25466487892692
device,0.0036681996744849774,143.35159640600534
devices,0.014111712735639501,406.3448495615071
devise,0.08428478169217311,29604.347578594166
devised,0.0040347070535108965,239.5998906579916
devon,0.00015477745875651375,23.59007810911082
devoted,0.0011111944904414802,152.3782655759195
devtek,0.00015430622975133042,23.463239504214215
dexleigh,0.0001070059051417885,11.536743478057199
deyan,0.001199011054005787,237.69675654990084
df,0.00127621203958545,75.31976061265365
dgc,0.00016554841559818345,21.09494926915481
dgic,0.0003281631893000587,25.948503988780217
dgn,0.00021705651870942448,66.5723433622748
dgsg,0.004303386457572218,1456.2466670752387
dgtc,0.00010740673731027617,12.106282866314896
dh,0.00021175617317275403,49.52364203626625
dhabi,0.0006115865521726715,37.45243388630682
dhaka,0.0006680575457001765,191.13424478112492
dhr,0.0014887328834993468,132.0968090705716
dhulz,0.00011674923268996856,14.08070317284182
di,0.0006254379028445545,15.897304958948052
dia,0.004355236325664823,137.73988479293084
diablo,0.00023758818845092078,14.61874467216593
diac,0.0003708450570784807,90.10741448725278
diagnosing,0.00015293414072005233,21.012910406650462
diagnostic,0.0008228918424989329,6.469546603969642
diagnostics,0.00038624381551518325,95.16419542448644
dial,0.0007795468453465939,230.02515364743093
dialogue,0.0008800705296195837,100.93810918725056
diamazon,0.017044651508214496,3024.6197116435646
diameter,0.0016055880434114682,237.88087962074835
diamond,0.0027024614151786135,22.27090606910741
diane,0.00018128969832776568,31.109207193569105
diantronics,0.00024028329302376266,48.42972231041602
diary,0.0001687372297522952,27.416771235185458
diatronics,0.00024028329302376266,48.42972231041602
diaz,0.0008653740092935893,63.36212116381068
dibk,9.6901485603398e-05,9.409217547886774
dibo,0.0001399197509637611,19.65762908022719
dibona,8.379741043587769e-05,6.7687761877772505
dic,0.00036305360833506934,87.5512584323349
dick,0.0006042692099222099,67.80222701026143
dickey,0.0005046972661161592,53.0258402661116
dickinson,0.00028037522684917185,60.89551562506455
dickson,0.0005759836970666331,159.34819335617107
dictate,0.005403478888945462,769.7207614709415
did,0.28025280178342554,344.10232107969546
didn,0.007197259175746051,316.8548453849398
died,0.00137309007197654,81.04342951875627
diego,0.0012601766765909248,106.36970214093043
diesel,0.00191197170779669,98.35648249868431
diet,0.0019068675184064575,163.99722540963037
dieter,0.0004585723684946805,23.66726536683016
dietz,0.000633212598729145,72.44433697758711
differ,0.009768261594148281,1116.9321181120924
differed,0.0007856753436815012,55.079821241142554
difference,0.0028012340000177875,112.73626584868832
differences,0.007396173232716649,181.5769883998627
different,0.02918243282273792,286.28783430480814
differential,0.0007670250145139926,53.120537751977395
differentials,0.0028733477399337233,86.22713630679998
differentiated,0.0005402810813733685,147.06212098587295
differentiating,0.0002809820808004363,83.47306963640129
difficult,0.13513305637227657,893.6794921196755
difficulties,0.03205042360402995,260.26462711674594
difficultiesand,0.00027035524790858424,57.789562721067135
difficulty,0.006671814077219645,217.44257661534968
dig,0.00011319868148182142,13.050247047657358
digest,0.0004289733569584457,49.577193469753205
digicon,8.200357297859432e-05,6.42474189351247
digigraphic,0.00016454453703867753,30.48502737696265
digimed,0.0005825740794748036,64.46939100951612
digit,0.0037349313217424295,394.5893802963891
digital,0.006651080475615155,140.71117738036884
digitech,0.00010740673731027617,12.106282866314896
dignity,0.0008841246392237823,220.33671457377267
dii,0.00013582725346703999,18.604589267365707
dilemma,0.0033705370237890296,763.684790541479
diligence,0.004872743292876701,170.66883676558683
dillard,0.0009646522473826173,74.0193378760652
dilligence,0.0002238498541442199,41.43745311678751
dillon,0.0006662100827916807,190.49768589548032
dilson,0.0004550081677497355,48.6143431338929
dilute,0.00035583243625391113,27.205380073132368
diluted,0.01440942167095275,37.553007261369736
diluting,0.0004998812048501517,146.0371937694609
dilution,0.001931086007259146,72.96537366136948
dilutive,0.0006488925645324905,41.16663973149976
dim,0.00023012036741732592,13.187899879817863
dime,0.0011325507979370753,92.30814767927599
dimensions,0.0003525584615851548,48.25145054634395
diminish,0.02881518850290671,1158.684457112287
diminished,0.0018307741158519297,298.32566547177794
diminishing,0.013934334636210254,1618.1323865734478
din,0.00015477745875651375,23.59007810911082
dinar,0.0015765851796144465,97.67831754169016
dinars,0.00039119675675177855,17.1757284965657
dingman,0.00021987780600082969,48.27133073437806
dinmukhamed,0.00024057516928046964,48.518417082312574
dinner,0.0009275133718844054,70.05891253666564
dio,0.00016908221143944034,27.51077519039589
diodes,0.00016908221143944034,27.51077519039589
dion,0.00010312579548601873,14.800509201492634
dionics,0.00010312579548601873,14.800509201492634
dior,0.00044389520511085954,114.81041419898325
dioxide,0.0004761491147897296,125.29604439665076
dioxin,0.0010593811015299798,208.3003786585502
dip,0.0012341607206995868,104.50859437029601
diplomat,0.0034141198496930193,98.93417196523367
diplomatic,0.03384127905186593,2379.03515687146
diplomats,0.006444827520157966,109.15461655503468
dipped,0.0023471457002605394,78.51640905050368
dipping,0.00041070080600896997,37.9212031507355
direct,0.0388867323246877,255.6466530900966
directed,0.003386369270866284,263.43796949818335
direction,0.011971079822605623,148.34104457310687
directive,0.00020454426855301888,37.68639544660652
directives,0.00016051532017551015,25.149403715580565
directly,0.03280707463685101,330.97402006174104
director,0.33119963502654864,1209.9229176872875
directories,0.0016055228218036352,436.78142177292847
directors,0.08461865227806606,170.32962463624722
dirhams,0.008823443766531915,3129.240058865612
dirsrupting,0.0001630804478909535,25.85362597924886
dis,0.002881145118386223,183.94112064858595
disadvantage,0.0017366375715979938,111.13236035818476
disadvantaged,0.00014929961911062326,22.12386528033283
disadvantages,0.001246969604348809,175.70867714103957
disagree,0.0013319850444412022,167.5835942714706
disagreed,0.0443138534996088,3901.700606111142
disagreement,0.0011906106471549535,75.5358582780563
disagreements,0.00016889737767556603,27.462123773806944
disallow,0.00011970242202904265,14.5949011760935
disallowances,0.001249568889425776,396.4471295421465
disallowed,0.00011970242202904265,14.5949011760935
disappear,0.00017076669006960718,34.60623494983965
disappeared,0.014631970890760123,1701.9467496619197
disappearing,0.00014929961911062326,22.12386528033283
disappointed,0.006141418592900202,96.53221263733008
disappointing,0.0015238014670560288,68.63989074542337
disappointment,0.001946350131278808,263.8866639053454
disassociated,0.0006290497674146211,160.30888786955762
disaster,0.011549128226503651,244.01245611203473
disastrous,0.0004975110864647415,42.31197256011534
disbarment,0.0015898898041237287,511.8824800751656
disbursed,0.00048764074978534136,49.511364238907134
disc,0.001371104065622296,35.121948740935295
discard,0.0025594386883477857,407.04968371866306
discharge,0.0009033904563359227,67.47990341125183
discharged,0.00013563972370876542,18.59544374045848
discharging,0.00012471626444602785,15.808499634721192
discipline,0.006996477642199615,366.5757489913176
disclaimer,0.0036627871974815713,2312.1798855152874
disclose,0.011063031068319082,110.49305695123408
disclosed,0.1410336315886709,322.65023835981987
disclosing,0.0008646174702294182,63.34384529726147
disclosure,0.006249622687988377,126.4104324736649
disclosures,0.0010083389732226627,78.79736241635221
discomforting,0.00034209795711481956,80.69764655598223
discontinuance,0.0010321071598669385,81.32478691580235
discontinuation,0.0016341472834407443,184.97649850553225
discontinue,0.002631478836262621,183.8338080346825
discontinued,0.06213811482201924,83.9856792797936
discontinuing,0.00460024085529546,310.83112247835464
discount,0.01402286924710291,43.65765822069165
discounted,0.01190613623069339,436.0353808534395
discounting,0.0006295355437510493,73.52777399287226
discounts,0.0037055271072190064,103.12548616575535
discourage,0.004807831095635915,527.671683583747
discouraged,0.00204976481660838,155.7289882337869
discouragement,0.0026261455418316007,892.3163397066768
discovered,0.006952245725744594,200.40665788790966
discoveries,0.001032667359167953,68.0915055942559
discovery,0.0016796835348018152,57.34673193754088
discreetly,0.0002433594702648006,44.890308401351454
discretion,0.0002153254326647936,40.87576848828716
discriminated,0.00024045949130651129,46.25892593473164
discriminates,0.0002555212306859659,53.12194518298604
discrimination,0.0003525584615851548,48.25145054634395
discriminatory,0.011998528696040248,959.334963614155
discs,0.0013340234301852513,84.70974320537663
discus,0.00016513274325169846,21.323543321915075
discuss,0.06347960951653013,312.37697358425663
discussed,0.011477856458249676,89.28791539141966
discusses,0.0009682267629924425,74.40694163031083
discussing,0.03786827167086569,649.3612604503909
discussion,0.0686144393588779,1307.6021474844617
discussions,0.037660886515981574,183.31493457647156
disdain,0.08428478169217311,29604.347578594166
disdmutase,0.000367689110351326,95.29794154527733
disease,0.00016375400519662723,26.086242711172503
diseases,0.0010205917259751324,136.92420058002963
disgruntled,0.000968146519894387,296.3225797433255
disguise,0.0005166491626280147,139.0396937266289
disguised,0.00041036880866832326,103.182250812717
disincentive,0.015201490291052961,1364.6102117221697
disincentives,0.0002298592324345935,45.239177063453255
disk,2.4663000642582427,99105.90733621358
disks,0.00024034457091615252,47.129652998238434
dislcosed,0.0003455089018557951,82.91778740792454
dismal,0.00019217594765765354,32.11526115497705
dismantle,0.001685664356582128,154.4782589638331
dismantling,0.0008175102528837811,58.38772436023464
dismayed,0.00032938973106094423,38.08781643378922
dismiss,0.00247357511637324,103.7310131565259
dismissal,0.0015777332461198244,44.45971288182766
dismissed,0.003970348066819929,134.3535763398028
dismisses,0.0004944251508519924,26.320875373893223
dismissing,0.0018183007028063933,536.3681887536158
disney,0.0016602212356780766,63.90947004052176
disorders,0.00030154169849773595,22.71009649610637
disparities,0.0005402810813733685,147.06212098587295
dispatcher,0.00012779352847946347,16.568530130418207
dispensers,0.0049421311645269275,1481.2101468201472
dispersal,0.00025749558581345124,60.054404548943914
dispite,0.007080784345319082,2497.3271376686266
displaced,0.00038555469633806455,94.96235442600756
display,0.00030746491456215216,19.404119110953047
displayed,0.0005037606814570015,134.30709237387066
displays,0.00029980311491643473,57.731343166017716
displeasure,0.00017945855981054665,30.43085839246962
disposal,0.02325773074019429,170.08332701474862
disposals,0.004792086636194062,167.2519994528195
dispose,0.004346459451471531,187.9048803499986
disposed,0.050154749885226536,10529.495266290394
disposes,0.00016346357401614465,27.23100929680423
disposing,0.00016622208521345754,26.71795375586748
disposition,0.004933929860264425,81.74339055098612
dispositions,0.0005558113785885778,32.20659154660725
disproportionate,0.0013733463674154808,208.9173886842782
disproves,0.0014008240142647076,335.6495066584931
dispute,0.03747505401337789,153.8641310767981
disputed,0.0033930734291108453,79.7884170005571
disputes,0.09124664923420174,1413.842187427009
disqualification,0.0008820333097100826,221.37968139075372
disqualified,0.0009184862250583801,113.0660266498187
disquiet,0.00015132181063691046,22.663056236870197
disquieting,0.00034209795711481956,80.69764655598223
disregarded,0.0001153362682912926,13.552785266180587
disrupt,0.003817192115435707,180.10692996106874
disrupted,0.00037573285688124243,75.11701026905749
disrupting,0.0005449976978014587,45.95590972591628
disruption,0.001220243060415058,48.35218877705286
disruptions,0.0038897985310672885,414.0512158390104
disruptive,0.0008836250710483319,239.79875848086687
dissatisfaction,0.000656979080682404,76.27988319686696
dissatisfied,0.0005060538703882114,51.32787035459071
disseminating,0.0015613425107635578,140.3912965427146
dissemination,0.0016728170161481957,285.4289513318825
dissident,0.0009097444726279646,214.2966667651899
dissociated,0.0005206658400407503,131.71451798051461
dissolution,0.0002556081090501813,42.14027434917002
dissolving,0.00031828922101956086,72.19332431349426
dist,0.0009120151739091115,68.40075317299154
distance,0.003817518949343587,68.37694386201561
distanced,0.0012676175822582388,161.14857572500927
distancing,0.0006432575577776922,183.0932147635228
distibution,0.00020594647408367578,38.10188200107449
distillate,0.0007450199887306302,11.558028178503902
distillates,0.0001768048524895015,29.682257723627696
distillation,0.0011214659256603154,350.67620444741146
distiller,0.0002533286723456033,46.869646122193835
distillers,0.001197129787164587,53.91128268606742
distinction,0.0005052680836486668,59.99909119741911
distinctly,0.0008498996317404128,254.65472133985017
distort,0.0008781700752904419,112.79649003497042
distorted,0.0014407648204330164,86.58033750072956
distorting,0.016499738312294066,3270.511725087435
distortions,0.0005594837030328576,65.2382705358476
distorts,0.0003420053611552448,80.66925295022693
distract,0.0007437452928974184,242.46251151882618
distressing,0.0015898898041237287,511.8824800751656
distributable,0.0002718862198521369,58.20212099144145
distribute,0.0070992227069832485,90.07326009719257
distributed,0.021691858429886902,249.14891340613926
distributes,0.0047478430059990665,124.83332738398974
distributing,0.001501767937900988,58.29321339997331
distribution,0.03158659802622794,57.3417350731535
distributions,0.003218644924225731,100.60605295027206
distributor,0.006617403021594523,63.102374444371456
distributors,0.025632987104037382,575.2639303489391
distributorship,0.00010824468126546225,39.172175200087565
district,0.0070409160371068,95.89245213441393
distrigaz,0.00016028561001288192,37.45443956687995
distron,0.0025570483038852257,449.6311605312196
disturbances,0.13517551398052965,25496.84975226093
disturbed,0.0017706492275451574,195.78629343489553
disussing,0.0004762718946980539,120.04668199595892
ditch,0.001119449531437815,84.66445741219843
div,0.06617061984640121,16.94044254725545
divergence,0.06525946141847372,11290.643361542512
divers,0.0008733401377691579,59.92363070647561
diverse,0.00043829398064780143,35.79426817220516
diversifed,0.0016407773028513583,244.32706083626135
diversification,0.0025999792491453663,81.01828653041315
diversified,0.017597944156124944,177.40182534055023
diversify,0.0036576675976314242,101.86437160781088
diversifying,0.0003281784522080468,95.32298711201766
diversion,0.02849753434729771,8194.638545261347
diversitech,0.000831919789445217,263.23936604578245
diversity,0.0006263613626260208,77.86213894420563
diverted,0.0014902483093424772,217.99922825200198
diverting,0.00013900853823376296,19.412842502802395
divest,0.004586592208888013,62.75034286432182
divested,0.003380559160202227,94.06942843573972
divesting,0.0005949746595685807,165.83097670237834
divestiture,0.0064529671465178035,162.88799829882177
divestitures,0.0024387433743548723,68.59205368079708
divestment,0.0007153109273177282,47.85993781670186
divi,0.0002033433654109798,39.46893890665665
divided,0.011463093205255756,321.7770991595146
dividend,0.07653767560029867,19.12217636581533
dividends,0.055774493344831026,174.0202940684221
divides,0.0002169407691231518,41.384787474755385
diving,0.0003123440189527096,71.07200682628286
division,0.03393632370951056,56.255074571659144
divisional,0.0002195455066668663,41.362167477238046
divisions,0.011593493941118032,211.08183627897876
divs,0.0022076352578227596,59.500855005704125
dixie,0.00017507139631242532,7.490953148053399
dixon,0.0015558578733026686,54.233241517161936
dixons,0.0023789884005293387,7.530931696287477
diy,0.0003453309131402165,84.18574702692909
djuron,0.000193855991112718,33.96817093068533
dli,0.00014455406788427069,20.86794473846403
dlj,0.0007118037080457062,206.1916511749441
dlog,0.00013278211470461586,19.405757649756275
dlr,0.3742710064959418,166.16643841063964
dlrs,0.5572896484818981,27.23449535570072
dlrsd,0.00030296249570992145,68.06923971744371
dlrsm,0.00017212048744465864,28.362262888502148
dlrss,0.0002688865149441353,59.016736241535106
dlruntied,0.00016753195149543467,27.075313344511873
dls,0.001065419985465026,53.32230040748651
dlt,0.00014270342902437068,20.37783316779224
dlta,0.00021191412545525388,38.28932620427697
dltl,0.001164340387470193,155.30238519634455
dm,0.0007155965715458901,47.885486437228025
dmag,0.00016036506469616584,25.128675246704027
dmcb,0.00016217379635011348,25.600232404829505
dmcz,0.00017362660563328858,26.123767940849138
dmp,0.009149684197272632,334.03444378088716
dna,0.00018888694699484805,8.887591919795316
dnam,0.0007908414349164703,288.0206430422813
dni,0.00024222229925827395,30.656400535959776
dnlaf,0.0002936284926736514,65.09265579177746
dnp,0.000713784926560316,220.445939595987
dnpc,0.0001605752624130955,25.166461033305936
dny,0.0003883501874049357,94.20397277086555
dnzr,0.0007050738581013465,208.06735370582578
doable,0.00018682827539895494,31.55444828107948
docemarte,0.0011548180621201336,365.03316544910194
dock,0.00026346941724643365,18.63711444036953
docking,0.0001497305174068338,22.23333275187158
docklands,0.0003854888743018138,80.77876753017695
docks,0.0005576017972182427,70.299621765055
dockworkers,0.0003288007031549187,48.61517922483292
dockyard,0.00047897250047009514,58.27075986735979
doco,0.00015677912633962313,24.131125814748483
doctrine,0.00025049424394362347,43.2014325547547
docugraphix,0.0006739805509259032,133.8349178294009
document,0.007454187355664239,239.86652036715847
documentation,0.02006962144304344,871.9108284984071
documented,0.00032637535551521786,75.53240163967654
documenting,0.0002830861334721963,62.493513224148884
documents,0.006486375530298275,146.88569268341595
docx,0.0006739805509259032,133.8349178294009
doe,0.0007300789332649904,31.594612249425722
does,0.32417058001230303,733.7124567851993
doesn,0.014697400668647038,180.62831403160504
dofascoxinc,0.023828292638585748,8195.615291938544
dog,0.00012294958978642818,15.377672439888125
dogmatically,0.006343966079398389,2258.306705879802
doha,0.00019890805890888954,36.02884540097953
doing,0.016143240147644403,159.43960744983193
doj,0.0002267641331798452,43.03906193306323
doldrums,0.00026894303435364894,57.28790627532744
dole,0.0003605361761797784,50.04073115676054
doll,0.027647629724863888,10426.645987502172
dollar,0.06633267130236446,79.23044535109946
dollars,0.0309367486517315,178.114369224996
dolphin,0.0011807763034207604,277.4405319022902
dolr,0.00029221090097839903,21.280431567087525
domco,0.00011074802530169951,12.728861634108561
dome,0.0011194395596663372,8.613745255792505
domenici,0.00034941875417873075,31.747120514488607
domestic,0.14239298018885443,274.1779662624161
domestically,0.11600668458916397,6925.263817642255
domestics,0.0018379023134489508,606.5730382917428
dominance,0.000731956591597331,213.45249726797454
dominant,0.004341037659720048,110.99836041976776
dominate,0.000533870414716157,56.65220131011036
dominated,0.01239645423698977,688.1198986018302
domingo,0.0005056947944768085,52.31366269439863
dominican,0.0002661962354926705,55.80762399092663
dominion,0.0021542265984343264,40.87815507018742
domino,0.0002243669686148937,43.59528939457465
domtar,0.00011674224940065413,2.6905014847236575
don,0.24867237692492125,1689.3766253992167
donald,0.017043315666673175,227.5203503060959
donaldson,0.0017792516978120615,35.6395478867961
donate,0.00031681853735176813,65.93977445850548
donated,0.0005299715530175549,56.065132822458615
donation,0.0002661962354926705,55.80762399092663
donegal,0.00017750837206686348,8.036772002829672
donna,0.0032577271667898378,1120.6302706733613
donnell,0.00041712948863942024,105.40961262743764
donnelly,7.572100043253811e-05,5.284123159743336
donors,0.00041520675706711743,104.74172871613227
donovan,0.018392189543647366,6583.20815649465
donut,8.283286388401156e-05,6.588281939008183
donuts,0.0001211246334635703,14.938217518848548
